nitrogen,phosphorus,potassium,ph,organic_carbon,moisture,latitude,longitude,rainfall,temperature,crop_type,yield_kg_per_hectare
42.472407130841745,19.256646441930982,20.46822734943624,7.5181089826266945,1.229592580910467,21.809065608323262,18.24128477038911,75.19399727364444,976.2143391579165,33.70367017104042,Groundnut,3319.1165122426273
77.04285838459498,37.0950473689179,19.879151962879995,7.890044191574117,1.6497781927399753,24.20306978125064,15.861931810525832,75.93386264115564,949.8264035305021,27.88040722729247,Millet,3883.315287810815
63.919636508684306,53.647291793820415,46.250183220841464,6.251403696377497,1.5682896736222862,35.636421796065406,19.361972816774074,79.15622902544972,476.6033589306861,30.873654077541268,Pigeon Pea,3341.311976068398
55.919509051822196,46.61124432047806,19.981847993980246,7.374622298820997,0.47701982844879265,20.200131581796764,18.06558119534621,78.83384178169167,1138.05792392464,26.540724469588817,Chickpea,3460.275865186225
29.36111842654619,50.328057393072484,20.87798904514524,7.215237949431247,0.46864904553465303,36.08949054436514,15.786019417784772,76.75321345728574,854.7777617254557,29.45051866313657,Chickpea,2966.728544697778
29.35967122017216,42.93916833553587,40.37593049671855,7.998491130364814,0.6827138619408439,12.644032929300746,19.811690287406034,76.88405313887107,690.9804169085473,25.10863906131678,Chickpea,2890.4452361813646
23.485016730091967,44.613828225892625,27.9895936980216,8.218261181443783,0.8499345074138671,33.303953116258924,17.591827316676603,77.6677721677679,1005.2308667962453,24.51738529678168,Sorghum,4131.274072338908
71.97056874649611,52.459782578265965,41.06842227820725,5.536470314432161,0.9352200465352687,35.42642899164209,15.364492259358276,75.00120502342567,605.8923667213072,28.673446792542705,Sorghum,4616.244975423848
56.06690070459253,22.483400442959297,12.614646302575409,7.522059757176378,1.4234549903000215,15.454529585120163,18.134164522075338,76.20622168019014,954.8078696370563,27.471945112759705,Chickpea,3252.313054504902
62.48435466776273,34.47124818215703,29.502847746935373,5.655507397359187,0.30202477789850374,22.91039597116601,16.265994535064053,76.04115904304108,431.7689660577978,28.693045537249716,Groundnut,3265.711485811325
21.23506965774815,21.060472090980113,11.344544007331304,7.146575995232068,0.2624108676069195,14.964993239909669,19.01846725938651,76.25241473374882,1071.5264300874176,24.299908719305343,Groundnut,3171.5948810624473
78.19459112971967,59.38340039983235,12.50612813821418,6.362898187131035,0.9054390132990362,31.19812386982653,19.089110367830955,79.0295292126672,758.5366776170548,25.50436747725493,Sorghum,4918.6825256178045
69.94655844802531,57.202966984330665,46.25749813377644,6.420329798566423,1.454894645848365,26.060433041849702,19.89473677927331,76.39836928273222,909.3543314863534,21.25846940943364,Chickpea,3756.020031213974
32.74034664069657,11.971340568425294,15.569814844703807,6.55887551035707,0.5481836173216686,29.059700401249632,17.509347655122518,75.95760661025074,576.990255845347,20.784145584083085,Groundnut,3106.285686608639
30.909498032426036,45.27875862578442,31.296827291008682,7.36387734714883,1.354708066261253,15.894609008686334,17.274784398638687,77.52131730396516,941.6589701267584,23.801856945095246,Sorghum,4401.474502199726
31.00427059120603,56.26241587078329,26.443824104028263,6.502149897006308,0.6676906482925391,16.352375861572586,18.767378027232404,79.32822518186366,1017.7922207146213,21.113702889958187,Chickpea,2917.326318151002
38.254534577572265,19.028767256366677,23.893733050353706,7.698097151770841,1.7949549958643294,11.24491976529719,15.662353281709633,76.2067485191875,778.570549507519,21.55662062952111,Millet,3222.208487422676
51.48538589793427,38.39726152763147,45.9933338274909,6.713582156721609,1.8122418996799097,19.66202605587189,17.73457756896562,75.392681213964,894.1815392494354,32.19392608090906,Chickpea,3367.4015793834565
45.916701118526944,55.774414879402094,10.87293587101958,5.705059600929876,0.7351169677063878,26.79233984001025,17.731238000654255,76.78202367924833,765.0607390579189,20.58310545525034,Chickpea,2807.9118276480517
37.47374841188251,11.697298929289943,36.551587447023564,7.851279527452322,0.6139887571338329,35.738047419919866,15.447365614051936,78.73825912282489,1115.2730954062763,29.88414190902114,Pigeon Pea,2814.5481359582404
56.71117368334277,44.871013362342,48.535777368542014,6.357274973778118,0.9403471497192164,30.00782342376042,17.08992042753457,77.75345272347397,798.2953444114553,24.088366232231007,Pigeon Pea,3373.694068423554
28.36963163912251,24.867450368627537,32.40672733847368,6.798300638797787,0.6329568533242678,23.06188970199254,19.26642399283601,79.08396684787174,1073.4469672230553,33.0731852106219,Millet,3297.6633758928224
37.528678912113094,56.21980976882652,47.472898481323675,7.5563316496657045,1.4102909179250664,38.593603431824135,19.2807681099733,79.79796073804617,1041.081646616199,27.274884268662493,Millet,4187.6579476957395
41.9817105976215,58.552912258268385,12.09031517144095,6.497368471446136,1.686916432186914,31.577356017274955,15.496188324598405,78.96331238375808,728.4038570786852,24.583646889917386,Chickpea,3430.818191041593
47.364199053022155,57.213324455671696,26.751732762966455,5.669756968440147,1.4115658356401906,37.9049560858765,15.453604413739154,78.01901539421877,584.0675934859801,27.764584035341517,Groundnut,4456.569502470002
67.11055768358082,33.71071083287319,20.406311638482045,6.621763141038441,1.683830805048829,25.82763919816497,16.313477385009676,77.4667079402619,724.8657060478167,25.729370285679032,Millet,3625.5868095930905
31.980426929501583,53.10213254946567,39.23283859922919,8.33334574808291,0.9145858919734535,17.76712824379419,19.373830312769968,75.20034543174134,1060.9739006201762,28.46451597004745,Chickpea,3097.749596287389
50.8540663048167,52.22746992675352,49.25188361988987,7.425203191895674,0.4813705472759496,11.58480059094166,15.644512925367495,79.9216098940702,582.1060286555139,21.71799302489522,Sorghum,4090.4798246888613
55.54487413172255,25.95502366216278,20.26120249776991,7.514437446001621,1.5283117053156658,31.782545544515514,18.59998401313723,76.91740561287521,819.5490766861994,34.954857542188265,Pigeon Pea,2925.6097032272455
22.787024763199863,51.44577370753387,36.16698405896298,7.396846460912919,0.848854109254797,13.639089940166023,15.505828098065516,75.76114106958434,1044.8773983685978,26.383338165450763,Groundnut,3769.184083664414
56.4526911140863,11.850381735774631,17.923905310389607,6.09697641687831,1.4082874854124385,19.083253848159018,18.115689268739125,78.33354427698228,682.7819801027031,25.223459595610528,Chickpea,3168.5419395561034
30.23144742123749,39.81349392410265,32.61321018286439,6.75500159230684,0.6871590955671782,25.97412723651692,16.780336495595723,76.4214414454773,913.7677096021579,30.653147724743974,Sorghum,4072.9368513516797
23.903095579116773,21.500441864385152,28.557299467533447,7.752819395089954,0.3462133426520108,26.93249763339243,18.944569814829336,77.92889135465524,596.5052592390516,25.458491097429988,Pigeon Pea,2532.6776635018787
76.93313223519999,16.02834428886394,48.88021318526148,5.804118692659477,1.986647231877974,28.01749590961408,16.16845224412682,77.93383953922296,487.42355629452794,32.49911457543136,Sorghum,4402.521189125937
77.93792198447356,13.847660081460457,34.341090907858664,6.333558328269136,0.48116271427507873,14.987659910491018,18.196009146949798,77.22864910451435,1035.507380074285,26.81406086540638,Chickpea,3248.0299406601644
68.50384088698766,44.81443879390699,23.980254883472753,6.32895732539756,1.9791577891342658,21.392122144649463,16.178412672879425,79.1805930777252,479.17489872696547,30.793376198981523,Millet,3712.5974696277235
38.27682615040224,26.993748188403305,14.563831395517335,6.796056782783518,1.959103878619605,28.515826813509,18.568301415560768,76.32483530777722,617.1051160636677,21.611798246628297,Pigeon Pea,2531.4492783291216
25.86032684038303,46.238338576438075,16.04987314939738,8.441106222826555,1.6288725870344714,39.09456593901354,19.368390172803743,77.24316295808867,1084.0875375979522,32.691787783326674,Sorghum,4153.360090810494
61.053981590729414,13.267817039947118,19.012677198049403,5.702507640051466,1.3869613317475957,31.82893413099066,15.6340089956338,77.68846064295485,677.1754296629338,31.03576980167165,Millet,3542.853543841822
46.40914962437608,25.76451689153052,20.03866645361192,7.056102983141785,1.2400526904519524,37.67811271281873,19.332978442977517,78.3181236038365,1178.436279611329,23.175751676929487,Groundnut,4337.966693203918
27.32229409068673,36.97456461876686,44.024642313645515,6.0380940460366315,1.7589827816801025,32.86636174942531,17.96787627207149,78.91985925252794,1183.7874678190879,22.1792901461868,Chickpea,3363.2886703121912
49.71061460667621,49.53615824194818,32.44891153130099,8.412029636229231,0.7209911389150783,27.751509066772012,15.63555245433512,76.97403641439128,614.6208163628453,24.744385230884365,Chickpea,3153.5950443067027
22.063311266913104,25.937625146603494,30.935636454974656,5.839910514182392,1.0418261824727788,15.760701074090337,17.13770927679856,78.23023472048298,432.78257779991236,34.64105879047857,Pigeon Pea,2090.1719010654947
74.55922412472692,41.294568821850454,14.590754874768699,6.710803007084774,1.3149019448597035,30.000569556775392,15.80430146742549,75.7530547653426,964.0506273643033,23.85247361850588,Sorghum,5103.643563681404
35.52679889600101,54.29888741180935,44.4055877339774,7.713654954503818,0.940142856565084,28.701386978797213,18.50173944433285,79.6632405027124,760.789202118675,26.8419081341995,Groundnut,4031.675351648512
59.75133706123892,40.79315940911523,38.91257212833935,7.613663284082335,0.9694756173624823,28.074075113717992,18.79434067208975,76.91529403210502,480.60227516766105,20.450303385760044,Pigeon Pea,2632.018707097948
38.70266456536466,21.64797373768169,12.706734476000063,6.7681859106817965,0.7945124015037519,24.693576039647223,15.528982601363994,78.64760710988219,966.0182551824342,25.95841294349349,Pigeon Pea,2727.0106028703553
51.20408127066865,11.2200390778269,38.313403889190745,6.539572503858155,1.2156172700321648,25.85969811967827,17.53069926347322,75.10170540941088,424.93992728953697,28.569800231496544,Sorghum,3743.522644428428
52.80261676059678,53.50494369504649,31.741528693705842,6.692837135658612,1.7310341504272089,20.03327581354312,19.073125280129588,76.02593571452404,1096.1573523937936,34.29686918761948,Groundnut,3589.702036844457
31.091267331531622,11.063470542519356,13.269013829871131,6.292828789475918,0.5627510804113631,25.579380779269094,19.680815207754982,77.4354127216179,510.922023290643,27.751040674100967,Sorghum,3729.9933144571382
78.17507766587352,53.73508363420997,28.332025661146258,6.115998816120399,1.8819794697561945,15.926677170354347,17.56758933370885,79.39126233866173,501.84950299738,32.28660989266532,Chickpea,3396.459916807211
66.50796940166687,36.4468567013606,29.387851485201878,6.9491190926766695,1.4403577767468134,34.1552319208113,19.751396118057034,77.63627574975338,540.5378383748676,28.206914638533508,Millet,4074.2925257841343
76.36993649385136,56.95338492564481,16.63098160653103,6.305601268202822,1.6818917828240543,15.573308640961233,17.678444852280148,79.6493524114694,1168.2130867936532,20.611775201532772,Chickpea,3507.5416204828152
73.68964102565893,49.93916178868327,47.82792588001129,6.36238499469175,1.2011432467340208,12.548988696683992,16.97095247299954,77.41898448291398,954.5354882030769,24.725124127846613,Chickpea,3583.3716017159168
55.87399872866511,59.89670552666687,43.99901485922648,7.470268190423671,1.6031300625633143,23.08738079071472,19.241015642764477,77.45224548367975,1041.0972283709093,28.63324261746655,Pigeon Pea,3639.9170636815297
75.312454101387,27.535590772585508,36.76089349316433,8.405611995099676,0.22916071521104098,29.749223185181854,17.464913552290447,75.59873394250266,718.1079885862024,34.258909488966864,Chickpea,3300.9057453845867
25.30955012311517,48.35941444655634,28.491822440024286,7.310911601678125,1.6730847646031635,23.131504748006243,17.359512552822615,79.0132812207611,669.0501820039644,32.8869553962685,Groundnut,3355.6333910037692
31.758971745148713,30.096545680462107,26.470621663380342,5.730938401194899,0.27224994635365973,18.302623958539257,17.45156244704914,76.23482706233531,587.587205426536,23.425334212682714,Chickpea,2683.9205047952496
22.713637334632285,33.99378101519544,36.038938686038165,5.726750841562201,1.8018440774531526,26.745135516713223,19.233925009348727,79.49806244686158,784.5184226499272,23.301647450287454,Groundnut,3835.7976618360144
39.519819845795865,41.3752731609185,31.817274776276218,8.354269662536698,1.985532945029558,20.410070062365996,19.15970770844026,79.55412110165199,841.4629868273348,23.017594506708512,Sorghum,4064.440878467724
43.320637381368925,53.68385570931694,12.490924235275426,6.391872370922001,0.7293214319182002,37.98603070379899,17.017599962201057,79.71655055937075,905.4198749222044,33.83748344453755,Pigeon Pea,3079.9516546416535
36.28094190643375,59.20417345996476,30.500105950813268,5.7762009582474265,0.5785734013144286,37.67935418810716,16.666499299352626,77.60115244551545,605.6948031989556,32.78999229652581,Groundnut,3295.4533483781283
69.72425054911577,48.41367069322591,42.25614468931358,7.2971337614511445,1.5776540549444733,25.071154599162863,17.459640120195647,78.38546892391822,1158.9232647223926,31.62325148379423,Chickpea,3739.831298861025
41.40519960161536,30.888339108366687,28.36959510387832,7.370946334870798,0.6554474136564559,19.836519820547757,17.863862548685546,78.89257940030832,535.8067985657087,25.891026713363413,Pigeon Pea,2587.0775908071505
36.85607058124285,31.06785011385351,12.078263102170737,7.445514460356065,1.7580122897099661,32.11397241869918,16.191686053139986,75.65507309325233,1172.5225398131297,27.565710564481503,Pigeon Pea,3279.399521249097
52.56176498949491,46.879115079444574,41.451127975361324,6.302206083572624,0.38511666588345805,11.101388304492,18.969775423577953,78.00478597498748,411.884898006003,26.96497617192729,Groundnut,3161.128168802289
28.45545349848576,21.938857288415115,18.054551285438976,5.545332052643425,0.42671935348284484,24.243070181309538,17.432413828662114,75.17148950651656,784.9005534534765,23.80097161339059,Groundnut,3514.4189581257137
68.13181884524238,15.523705656569733,20.34483339552155,8.395046108363417,1.962472799181108,20.089701828110005,16.670227742099797,77.48783041694362,666.6942704932502,27.575420692231503,Millet,3634.3916628056045
24.473038620786248,27.731107882038827,16.588254137291834,6.252679137073308,1.4129100168860083,37.61607655307664,15.534104964819953,75.77421340810113,759.2987311442007,20.457448217791317,Millet,3369.451107605149
79.21321619603104,24.361949582704085,23.2086025948599,7.528078864157642,1.724397003972115,10.360090818180476,16.194225802018035,75.91461462981043,856.5316631846313,21.977155602461888,Pigeon Pea,3249.0875477832788
66.33468615779944,24.815406022799504,40.2700602275454,7.619889609636129,0.7837928792327324,26.584446271550473,19.74640585877992,76.825237833463,748.4713264101672,33.2988439425342,Millet,3185.4066013430474
31.922940892050345,21.680387552495496,30.775434380157492,7.330022251238457,1.417670749137088,32.21990743199878,16.52549843409763,77.16218583358251,731.877480241276,31.27519650547135,Chickpea,2563.2304840432407
20.331327027416144,12.104659481818095,18.195250966028503,6.438722182640944,1.269635289155475,24.550539625721235,15.844296446835177,78.11586212266094,986.1787323306453,26.343026135886305,Sorghum,4231.170639274151
68.92768570729005,10.893696736670691,45.113203126081636,6.313288761292197,1.2856702162213045,12.56209090488165,17.303363958274964,75.37214209219258,948.7010200691717,27.75725543425816,Pigeon Pea,3057.154417153943
62.41144063085703,59.386119486801576,45.18327419806117,7.29300484810811,1.4285584271678988,39.173841700837066,16.535438716801245,77.51845880618723,1066.6170256286782,25.549983289399663,Sorghum,4952.645538713002
63.74043008245924,31.388656686793116,44.82313700184028,8.098286900835074,1.2356465116323774,25.540312941282938,15.17579625135597,75.9131256512655,599.9671849915965,31.111698007410087,Millet,3661.320102967309
66.27622080115674,29.216332357984083,19.55184845526157,8.340201186770187,0.9723122647447988,28.42558732957034,16.615726086397085,77.86987587515871,887.6228078032509,31.762807688481196,Groundnut,4155.460771208264
24.44267910404542,43.982364134653494,28.049573767239522,5.817717413211273,0.6966608498849843,17.09829348122522,17.720543119697343,78.18702306130592,868.1558283142831,31.449277853047384,Pigeon Pea,2523.4005497307944
41.507943712656356,20.912694393253208,49.39958624563501,5.964485837793159,1.5834463956437637,24.504942553204113,17.758561860099835,77.78354628276426,695.790248698151,30.839175872516744,Millet,3690.0292420397664
26.952143571507783,57.49805919751127,40.880499052399614,8.33420877634924,0.6072903740057352,22.874484758749656,16.782794605884444,78.69147755239153,788.8460335221448,23.067565080391937,Chickpea,2772.549673075379
71.78620555253562,49.3172507207776,11.086696849022392,7.7096056850043775,1.4462377510779456,12.246875260059511,17.236513781263003,76.67804622120451,651.025714644583,25.069549688607182,Pigeon Pea,2718.52184917824
57.39788760965347,14.470550115612976,12.608183650419683,8.148981474489318,0.619999080768788,13.184810606424016,19.827589591173833,78.82553295816565,513.4755180935881,27.047681524755124,Pigeon Pea,2578.1022929965693
39.85388149115895,30.87903878924642,28.557255072493312,6.107897902406029,1.325594305918017,35.12417558856323,16.886742386151557,77.16383540854096,571.0409685301863,24.961894871414835,Groundnut,3925.8480863282953
23.813501017161418,53.95591537810824,46.368808234462406,7.262757613328206,1.544740880832252,17.19459856619771,16.291134066299914,77.42092249161298,484.4109171209609,31.324103002374933,Pigeon Pea,2601.4897940708884
38.65893930293973,57.23660111457051,31.54807191810857,7.603418783252421,0.5936850000317706,15.848748144958916,16.2173352203338,78.24051063630536,946.4556601520993,24.94030286374932,Groundnut,4069.862301905866
39.51099932160482,33.37007556249348,29.91250032137161,7.540335656340918,0.30789794155035494,25.147343537504177,17.28882306352067,75.09179191999613,928.5819144873212,22.073481301780056,Millet,2864.995225275946
63.77637070028384,40.67056946053539,14.218947998265223,6.724455072600094,0.43575273738951337,33.06241394087539,18.79760074358472,78.26997110710124,1160.4850972638983,25.98560678072456,Chickpea,3438.7373527031104
58.253448281312785,18.35169730460376,36.271204188971765,5.546184675073926,1.2907945410878459,11.858395557369638,16.029940920942366,78.09292574536057,983.742730917793,34.69871649173571,Chickpea,2591.846230376894
73.23276455457959,59.558431306848824,42.88412642400902,7.248778170412789,1.7290035312063239,27.304237589147675,18.54648063570384,76.5492355837664,441.63667100490517,23.388221194003638,Pigeon Pea,3369.636033378662
48.33289550971696,21.58358506917217,25.216800300302495,6.2593046175388265,0.2809942782237639,13.5763132852172,15.10574911674708,75.42897142449745,1107.3961391431635,29.182379884148435,Pigeon Pea,3038.1696702081117
27.1756547562981,57.136588706756285,41.0244740370131,6.850762738428671,1.5214722662749631,11.093831524768554,17.09466488991973,75.45467724956521,1090.1401303565806,26.494595747595596,Millet,3750.8771467520774
62.7946872333797,42.482332449618426,48.57906615603247,8.372743045251452,0.8143735627100939,11.582318564866522,18.879325326013934,79.61611873492615,754.656256618159,21.065368514739898,Groundnut,3358.490849779759
65.64710291701385,40.38683974394296,18.150658365107564,6.697105952927304,1.0613510658551406,35.02492324625324,16.693664778872158,78.44639660612918,868.6904404223372,27.31814908997089,Chickpea,3485.352241196576
53.67663185416978,35.634425550825426,30.933185247789652,8.01940481999328,1.8719471897220181,13.539174508841846,17.818685507227,75.6355130688537,1180.8626659780152,30.53246492972469,Groundnut,4121.530110973305
